model:0	Q0^2=1.12	Q^2=10.00 GeV^2
x  xuv  xdv  xu  xd  xs  xc  xb  xg  xub  xdb  xsb  xcb  xbb
1.318257E-04  2.150769E-02  1.269752E-02  1.503084E-01  1.416524E-01  1.295171E-01  9.008895E-02  0.000000E+00  2.210996E+00  1.288007E-01  1.289549E-01  1.291438E-01  8.984085E-02  0.000000E+00
1.330454E-04  2.160361E-02  1.275333E-02  1.501473E-01  1.414517E-01  1.292615E-01  8.988985E-02  0.000000E+00  2.208709E+00  1.285437E-01  1.286984E-01  1.288880E-01  8.964157E-02  0.000000E+00
1.342765E-04  2.169995E-02  1.280938E-02  1.499868E-01  1.412515E-01  1.290062E-01  8.969102E-02  0.000000E+00  2.206418E+00  1.282869E-01  1.284422E-01  1.286324E-01  8.944257E-02  0.000000E+00
1.355189E-04  2.179673E-02  1.286567E-02  1.498271E-01  1.410519E-01  1.287511E-01  8.949244E-02  0.000000E+00  2.204125E+00  1.280303E-01  1.281862E-01  1.283771E-01  8.924383E-02  0.000000E+00
1.367729E-04  2.189393E-02  1.292221E-02  1.496680E-01  1.408527E-01  1.284963E-01  8.929414E-02  0.000000E+00  2.201828E+00  1.277741E-01  1.279305E-01  1.281220E-01  8.904535E-02  0.000000E+00
1.380384E-04  2.199156E-02  1.297900E-02  1.495096E-01  1.406540E-01  1.282417E-01  8.909609E-02  0.000000E+00  2.199529E+00  1.275180E-01  1.276750E-01  1.278672E-01  8.884715E-02  0.000000E+00
1.393157E-04  2.208963E-02  1.303604E-02  1.493519E-01  1.404559E-01  1.279874E-01  8.889831E-02  0.000000E+00  2.197227E+00  1.272623E-01  1.274198E-01  1.276126E-01  8.864920E-02  0.000000E+00
1.406048E-04  2.218813E-02  1.309332E-02  1.491949E-01  1.402582E-01  1.277333E-01  8.870079E-02  0.000000E+00  2.194922E+00  1.270067E-01  1.271649E-01  1.273583E-01  8.845153E-02  0.000000E+00
1.419058E-04  2.228708E-02  1.315085E-02  1.490386E-01  1.400611E-01  1.274795E-01  8.850353E-02  0.000000E+00  2.192613E+00  1.267515E-01  1.269102E-01  1.271043E-01  8.825412E-02  0.000000E+00
1.432188E-04  2.238645E-02  1.320864E-02  1.488829E-01  1.398644E-01  1.272259E-01  8.830654E-02  0.000000E+00  2.190302E+00  1.264965E-01  1.266558E-01  1.268505E-01  8.805698E-02  0.000000E+00
1.445440E-04  2.248627E-02  1.326667E-02  1.487280E-01  1.396683E-01  1.269726E-01  8.810981E-02  0.000000E+00  2.187988E+00  1.262417E-01  1.264016E-01  1.265969E-01  8.786010E-02  0.000000E+00
1.458814E-04  2.258654E-02  1.332496E-02  1.485738E-01  1.394727E-01  1.267195E-01  8.791334E-02  0.000000E+00  2.185672E+00  1.259872E-01  1.261477E-01  1.263437E-01  8.766349E-02  0.000000E+00
1.472313E-04  2.268725E-02  1.338350E-02  1.484202E-01  1.392776E-01  1.264667E-01  8.771713E-02  0.000000E+00  2.183352E+00  1.257330E-01  1.258941E-01  1.260907E-01  8.746714E-02  0.000000E+00
1.485936E-04  2.278840E-02  1.344230E-02  1.482674E-01  1.390830E-01  1.262142E-01  8.752119E-02  0.000000E+00  2.181029E+00  1.254790E-01  1.256407E-01  1.258379E-01  8.727107E-02  0.000000E+00
1.499685E-04  2.289000E-02  1.350136E-02  1.481153E-01  1.388889E-01  1.259619E-01  8.732551E-02  0.000000E+00  2.178704E+00  1.252253E-01  1.253875E-01  1.255854E-01  8.707525E-02  0.000000E+00
1.513561E-04  2.299206E-02  1.356067E-02  1.479639E-01  1.386953E-01  1.257098E-01  8.713009E-02  0.000000E+00  2.176376E+00  1.249718E-01  1.251346E-01  1.253332E-01  8.687970E-02  0.000000E+00
1.527566E-04  2.309457E-02  1.362024E-02  1.478131E-01  1.385022E-01  1.254581E-01  8.693493E-02  0.000000E+00  2.174044E+00  1.247186E-01  1.248820E-01  1.250812E-01  8.668442E-02  0.000000E+00
1.541700E-04  2.319753E-02  1.368007E-02  1.476631E-01  1.383097E-01  1.252065E-01  8.674004E-02  0.000000E+00  2.171711E+00  1.244656E-01  1.246296E-01  1.248295E-01  8.648940E-02  0.000000E+00
1.555966E-04  2.330095E-02  1.374017E-02  1.475139E-01  1.381177E-01  1.249552E-01  8.654540E-02  0.000000E+00  2.169374E+00  1.242129E-01  1.243775E-01  1.245780E-01  8.629465E-02  0.000000E+00
1.570363E-04  2.340483E-02  1.380052E-02  1.473653E-01  1.379262E-01  1.247042E-01  8.635103E-02  0.000000E+00  2.167034E+00  1.239605E-01  1.241257E-01  1.243268E-01  8.610017E-02  0.000000E+00
1.584893E-04  2.350917E-02  1.386114E-02  1.472174E-01  1.377352E-01  1.244534E-01  8.615692E-02  0.000000E+00  2.164692E+00  1.237083E-01  1.238741E-01  1.240759E-01  8.590595E-02  0.000000E+00
1.599558E-04  2.361397E-02  1.392202E-02  1.470703E-01  1.375447E-01  1.242029E-01  8.596307E-02  0.000000E+00  2.162347E+00  1.234563E-01  1.236227E-01  1.238252E-01  8.571199E-02  0.000000E+00
1.614359E-04  2.371924E-02  1.398317E-02  1.469239E-01  1.373548E-01  1.239526E-01  8.576948E-02  0.000000E+00  2.159999E+00  1.232046E-01  1.233716E-01  1.235747E-01  8.551830E-02  0.000000E+00
1.629296E-04  2.382497E-02  1.404459E-02  1.467782E-01  1.371654E-01  1.237026E-01  8.557616E-02  0.000000E+00  2.157649E+00  1.229532E-01  1.231208E-01  1.233246E-01  8.532487E-02  0.000000E+00
1.644372E-04  2.393117E-02  1.410627E-02  1.466332E-01  1.369765E-01  1.234528E-01  8.538309E-02  0.000000E+00  2.155296E+00  1.227020E-01  1.228702E-01  1.230746E-01  8.513171E-02  0.000000E+00
1.659587E-04  2.403785E-02  1.416822E-02  1.464889E-01  1.367881E-01  1.232033E-01  8.519029E-02  0.000000E+00  2.152940E+00  1.224511E-01  1.226199E-01  1.228250E-01  8.493882E-02  0.000000E+00
1.674943E-04  2.414500E-02  1.423045E-02  1.463454E-01  1.366003E-01  1.229540E-01  8.499774E-02  0.000000E+00  2.150581E+00  1.222004E-01  1.223698E-01  1.225756E-01  8.474619E-02  0.000000E+00
1.690441E-04  2.425262E-02  1.429294E-02  1.462026E-01  1.364130E-01  1.227050E-01  8.480546E-02  0.000000E+00  2.148220E+00  1.219500E-01  1.221200E-01  1.223265E-01  8.455382E-02  0.000000E+00
1.706082E-04  2.436073E-02  1.435571E-02  1.460606E-01  1.362262E-01  1.224562E-01  8.461344E-02  0.000000E+00  2.145856E+00  1.216999E-01  1.218705E-01  1.220776E-01  8.436172E-02  0.000000E+00
1.721869E-04  2.446931E-02  1.441875E-02  1.459193E-01  1.360399E-01  1.222077E-01  8.442168E-02  0.000000E+00  2.143489E+00  1.214500E-01  1.216212E-01  1.218289E-01  8.416988E-02  0.000000E+00
1.737801E-04  2.457837E-02  1.448206E-02  1.457787E-01  1.358542E-01  1.219595E-01  8.423018E-02  0.000000E+00  2.141120E+00  1.212003E-01  1.213722E-01  1.215806E-01  8.397831E-02  0.000000E+00
1.753881E-04  2.468792E-02  1.454566E-02  1.456388E-01  1.356690E-01  1.217115E-01  8.403894E-02  0.000000E+00  2.138748E+00  1.209509E-01  1.211234E-01  1.213325E-01  8.378700E-02  0.000000E+00
1.770109E-04  2.479796E-02  1.460952E-02  1.454997E-01  1.354844E-01  1.214637E-01  8.384796E-02  0.000000E+00  2.136373E+00  1.207018E-01  1.208749E-01  1.210846E-01  8.359595E-02  0.000000E+00
1.786488E-04  2.490848E-02  1.467367E-02  1.453614E-01  1.353003E-01  1.212162E-01  8.365724E-02  0.000000E+00  2.133996E+00  1.204529E-01  1.206266E-01  1.208370E-01  8.340517E-02  0.000000E+00
1.803018E-04  2.501949E-02  1.473810E-02  1.452238E-01  1.351167E-01  1.209689E-01  8.346678E-02  0.000000E+00  2.131616E+00  1.202043E-01  1.203786E-01  1.205897E-01  8.321466E-02  0.000000E+00
1.819701E-04  2.513100E-02  1.480281E-02  1.450869E-01  1.349337E-01  1.207219E-01  8.327658E-02  0.000000E+00  2.129234E+00  1.199559E-01  1.201308E-01  1.203426E-01  8.302440E-02  0.000000E+00
1.836538E-04  2.524300E-02  1.486780E-02  1.449508E-01  1.347512E-01  1.204752E-01  8.308664E-02  0.000000E+00  2.126849E+00  1.197078E-01  1.198833E-01  1.200958E-01  8.283441E-02  0.000000E+00
1.853532E-04  2.535550E-02  1.493308E-02  1.448154E-01  1.345692E-01  1.202287E-01  8.289696E-02  0.000000E+00  2.124462E+00  1.194599E-01  1.196361E-01  1.198492E-01  8.264469E-02  0.000000E+00
1.870682E-04  2.546850E-02  1.499864E-02  1.446808E-01  1.343878E-01  1.199824E-01  8.270753E-02  0.000000E+00  2.122071E+00  1.192123E-01  1.193891E-01  1.196029E-01  8.245523E-02  0.000000E+00
1.887991E-04  2.558200E-02  1.506449E-02  1.445470E-01  1.342069E-01  1.197365E-01  8.251837E-02  0.000000E+00  2.119679E+00  1.189650E-01  1.191424E-01  1.193569E-01  8.226603E-02  0.000000E+00
1.905461E-04  2.569600E-02  1.513062E-02  1.444139E-01  1.340266E-01  1.194907E-01  8.232947E-02  0.000000E+00  2.117284E+00  1.187179E-01  1.188959E-01  1.191111E-01  8.207709E-02  0.000000E+00
1.923092E-04  2.581051E-02  1.519704E-02  1.442815E-01  1.338468E-01  1.192452E-01  8.214083E-02  0.000000E+00  2.114886E+00  1.184710E-01  1.186497E-01  1.188655E-01  8.188842E-02  0.000000E+00
1.940886E-04  2.592553E-02  1.526376E-02  1.441500E-01  1.336675E-01  1.190000E-01  8.195244E-02  0.000000E+00  2.112486E+00  1.182244E-01  1.184038E-01  1.186203E-01  8.170001E-02  0.000000E+00
1.958845E-04  2.604106E-02  1.533076E-02  1.440192E-01  1.334888E-01  1.187550E-01  8.176431E-02  0.000000E+00  2.110083E+00  1.179781E-01  1.181581E-01  1.183752E-01  8.151187E-02  0.000000E+00
1.976970E-04  2.615710E-02  1.539806E-02  1.438891E-01  1.333107E-01  1.185102E-01  8.157645E-02  0.000000E+00  2.107678E+00  1.177320E-01  1.179126E-01  1.181305E-01  8.132399E-02  0.000000E+00
1.995262E-04  2.627366E-02  1.546565E-02  1.437599E-01  1.331331E-01  1.182657E-01  8.138884E-02  0.000000E+00  2.105271E+00  1.174862E-01  1.176674E-01  1.178860E-01  8.113637E-02  0.000000E+00
2.013724E-04  2.639074E-02  1.553353E-02  1.436314E-01  1.329560E-01  1.180215E-01  8.120149E-02  0.000000E+00  2.102861E+00  1.172406E-01  1.174225E-01  1.176417E-01  8.094901E-02  0.000000E+00
2.032357E-04  2.650833E-02  1.560172E-02  1.435037E-01  1.327795E-01  1.177775E-01  8.101440E-02  0.000000E+00  2.100448E+00  1.169953E-01  1.171778E-01  1.173977E-01  8.076192E-02  0.000000E+00
2.051162E-04  2.662645E-02  1.567020E-02  1.433767E-01  1.326036E-01  1.175338E-01  8.082756E-02  0.000000E+00  2.098033E+00  1.167503E-01  1.169334E-01  1.171540E-01  8.057508E-02  0.000000E+00
2.070141E-04  2.674509E-02  1.573897E-02  1.432505E-01  1.324282E-01  1.172903E-01  8.064099E-02  0.000000E+00  2.095616E+00  1.165054E-01  1.166892E-01  1.169105E-01  8.038852E-02  0.000000E+00
2.089296E-04  2.686426E-02  1.580805E-02  1.431252E-01  1.322534E-01  1.170471E-01  8.045467E-02  0.000000E+00  2.093196E+00  1.162609E-01  1.164453E-01  1.166673E-01  8.020221E-02  0.000000E+00
2.108628E-04  2.698396E-02  1.587743E-02  1.430006E-01  1.320791E-01  1.168041E-01  8.026861E-02  0.000000E+00  2.090774E+00  1.160166E-01  1.162017E-01  1.164243E-01  8.001616E-02  0.000000E+00
2.128139E-04  2.710419E-02  1.594712E-02  1.428767E-01  1.319054E-01  1.165613E-01  8.008281E-02  0.000000E+00  2.088350E+00  1.157726E-01  1.159583E-01  1.161816E-01  7.983038E-02  0.000000E+00
2.147830E-04  2.722496E-02  1.601710E-02  1.427537E-01  1.317322E-01  1.163188E-01  7.989726E-02  0.000000E+00  2.085923E+00  1.155288E-01  1.157151E-01  1.159392E-01  7.964486E-02  0.000000E+00
2.167704E-04  2.734626E-02  1.608740E-02  1.426315E-01  1.315597E-01  1.160766E-01  7.971197E-02  0.000000E+00  2.083494E+00  1.152852E-01  1.154723E-01  1.156970E-01  7.945960E-02  0.000000E+00
2.187762E-04  2.746810E-02  1.615800E-02  1.425101E-01  1.313876E-01  1.158346E-01  7.952694E-02  0.000000E+00  2.081062E+00  1.150420E-01  1.152296E-01  1.154551E-01  7.927460E-02  0.000000E+00
2.208005E-04  2.759048E-02  1.622891E-02  1.423894E-01  1.312162E-01  1.155929E-01  7.934217E-02  0.000000E+00  2.078628E+00  1.147989E-01  1.149873E-01  1.152134E-01  7.908987E-02  0.000000E+00
2.228435E-04  2.771340E-02  1.630013E-02  1.422696E-01  1.310453E-01  1.153514E-01  7.915765E-02  0.000000E+00  2.076192E+00  1.145562E-01  1.147451E-01  1.149720E-01  7.890540E-02  0.000000E+00
2.249055E-04  2.783688E-02  1.637165E-02  1.421505E-01  1.308749E-01  1.151102E-01  7.897339E-02  0.000000E+00  2.073754E+00  1.143136E-01  1.145033E-01  1.147308E-01  7.872118E-02  0.000000E+00
2.269865E-04  2.796090E-02  1.644350E-02  1.420323E-01  1.307052E-01  1.148692E-01  7.878939E-02  0.000000E+00  2.071313E+00  1.140714E-01  1.142617E-01  1.144899E-01  7.853723E-02  0.000000E+00
2.290868E-04  2.808547E-02  1.651565E-02  1.419148E-01  1.305360E-01  1.146284E-01  7.860564E-02  0.000000E+00  2.068870E+00  1.138294E-01  1.140203E-01  1.142492E-01  7.835354E-02  0.000000E+00
2.312065E-04  2.821059E-02  1.658812E-02  1.417982E-01  1.303673E-01  1.143879E-01  7.842215E-02  0.000000E+00  2.066424E+00  1.135876E-01  1.137792E-01  1.140088E-01  7.817011E-02  0.000000E+00
2.333458E-04  2.833627E-02  1.666091E-02  1.416824E-01  1.301993E-01  1.141477E-01  7.823891E-02  0.000000E+00  2.063977E+00  1.133461E-01  1.135384E-01  1.137687E-01  7.798694E-02  0.000000E+00
2.355049E-04  2.846251E-02  1.673402E-02  1.415674E-01  1.300318E-01  1.139077E-01  7.805593E-02  0.000000E+00  2.061527E+00  1.131048E-01  1.132978E-01  1.135288E-01  7.780403E-02  0.000000E+00
2.376840E-04  2.858931E-02  1.680744E-02  1.414532E-01  1.298649E-01  1.136680E-01  7.787321E-02  0.000000E+00  2.059075E+00  1.128639E-01  1.130575E-01  1.132892E-01  7.762139E-02  0.000000E+00
2.398833E-04  2.871667E-02  1.688119E-02  1.413398E-01  1.296986E-01  1.134285E-01  7.769074E-02  0.000000E+00  2.056620E+00  1.126231E-01  1.128174E-01  1.130498E-01  7.743900E-02  0.000000E+00
2.421029E-04  2.884460E-02  1.695525E-02  1.412272E-01  1.295328E-01  1.131892E-01  7.750853E-02  0.000000E+00  2.054164E+00  1.123826E-01  1.125776E-01  1.128107E-01  7.725687E-02  0.000000E+00
2.443431E-04  2.897310E-02  1.702965E-02  1.411155E-01  1.293676E-01  1.129502E-01  7.732657E-02  0.000000E+00  2.051705E+00  1.121424E-01  1.123380E-01  1.125718E-01  7.707501E-02  0.000000E+00
2.466039E-04  2.910217E-02  1.710436E-02  1.410046E-01  1.292030E-01  1.127115E-01  7.714487E-02  0.000000E+00  2.049244E+00  1.119024E-01  1.120987E-01  1.123332E-01  7.689340E-02  0.000000E+00
2.488857E-04  2.923181E-02  1.717940E-02  1.408945E-01  1.290390E-01  1.124730E-01  7.696342E-02  0.000000E+00  2.046781E+00  1.116627E-01  1.118596E-01  1.120949E-01  7.671205E-02  0.000000E+00
2.511886E-04  2.936203E-02  1.725478E-02  1.407852E-01  1.288756E-01  1.122347E-01  7.678223E-02  0.000000E+00  2.044315E+00  1.114232E-01  1.116208E-01  1.118568E-01  7.653097E-02  0.000000E+00
2.535129E-04  2.949283E-02  1.733048E-02  1.406768E-01  1.287127E-01  1.119967E-01  7.660129E-02  0.000000E+00  2.041848E+00  1.111840E-01  1.113823E-01  1.116189E-01  7.635014E-02  0.000000E+00
2.558586E-04  2.962421E-02  1.740651E-02  1.405692E-01  1.285505E-01  1.117589E-01  7.642061E-02  0.000000E+00  2.039378E+00  1.109450E-01  1.111440E-01  1.113814E-01  7.616957E-02  0.000000E+00
2.582260E-04  2.975617E-02  1.748287E-02  1.404625E-01  1.283888E-01  1.115214E-01  7.624018E-02  0.000000E+00  2.036906E+00  1.107063E-01  1.109059E-01  1.111440E-01  7.598926E-02  0.000000E+00
2.606154E-04  2.988872E-02  1.755957E-02  1.403565E-01  1.282277E-01  1.112842E-01  7.606000E-02  0.000000E+00  2.034432E+00  1.104678E-01  1.106682E-01  1.109070E-01  7.580922E-02  0.000000E+00
2.630268E-04  3.002186E-02  1.763660E-02  1.402515E-01  1.280672E-01  1.110471E-01  7.588008E-02  0.000000E+00  2.031956E+00  1.102296E-01  1.104306E-01  1.106701E-01  7.562943E-02  0.000000E+00
2.654606E-04  3.015559E-02  1.771397E-02  1.401472E-01  1.279073E-01  1.108104E-01  7.570041E-02  0.000000E+00  2.029478E+00  1.099917E-01  1.101933E-01  1.104336E-01  7.544989E-02  0.000000E+00
2.679168E-04  3.028992E-02  1.779167E-02  1.400439E-01  1.277480E-01  1.105739E-01  7.552100E-02  0.000000E+00  2.026998E+00  1.097539E-01  1.099563E-01  1.101973E-01  7.527062E-02  0.000000E+00
2.703958E-04  3.042484E-02  1.786972E-02  1.399413E-01  1.275893E-01  1.103376E-01  7.534184E-02  0.000000E+00  2.024516E+00  1.095165E-01  1.097196E-01  1.099612E-01  7.509161E-02  0.000000E+00
2.728978E-04  3.056036E-02  1.794811E-02  1.398397E-01  1.274312E-01  1.101016E-01  7.516293E-02  0.000000E+00  2.022031E+00  1.092793E-01  1.094830E-01  1.097254E-01  7.491285E-02  0.000000E+00
2.754229E-04  3.069649E-02  1.802684E-02  1.397388E-01  1.272736E-01  1.098658E-01  7.498428E-02  0.000000E+00  2.019545E+00  1.090423E-01  1.092468E-01  1.094899E-01  7.473436E-02  0.000000E+00
2.779713E-04  3.083322E-02  1.810591E-02  1.396389E-01  1.271167E-01  1.096302E-01  7.480588E-02  0.000000E+00  2.017056E+00  1.088057E-01  1.090108E-01  1.092546E-01  7.455612E-02  0.000000E+00
2.805434E-04  3.097056E-02  1.818534E-02  1.395398E-01  1.269604E-01  1.093949E-01  7.462773E-02  0.000000E+00  2.014566E+00  1.085692E-01  1.087750E-01  1.090196E-01  7.437814E-02  0.000000E+00
2.831392E-04  3.110851E-02  1.826510E-02  1.394415E-01  1.268046E-01  1.091599E-01  7.444983E-02  0.000000E+00  2.012073E+00  1.083330E-01  1.085395E-01  1.087848E-01  7.420041E-02  0.000000E+00
2.857591E-04  3.124707E-02  1.834522E-02  1.393442E-01  1.266495E-01  1.089251E-01  7.427219E-02  0.000000E+00  2.009578E+00  1.080971E-01  1.083043E-01  1.085502E-01  7.402295E-02  0.000000E+00
2.884032E-04  3.138625E-02  1.842569E-02  1.392476E-01  1.264950E-01  1.086906E-01  7.409480E-02  0.000000E+00  2.007082E+00  1.078614E-01  1.080693E-01  1.083160E-01  7.384574E-02  0.000000E+00
2.910717E-04  3.152605E-02  1.850651E-02  1.391520E-01  1.263411E-01  1.084563E-01  7.391766E-02  0.000000E+00  2.004583E+00  1.076260E-01  1.078345E-01  1.080820E-01  7.366879E-02  0.000000E+00
2.937650E-04  3.166647E-02  1.858768E-02  1.390572E-01  1.261877E-01  1.082222E-01  7.374077E-02  0.000000E+00  2.002083E+00  1.073908E-01  1.076001E-01  1.078482E-01  7.349210E-02  0.000000E+00
2.964831E-04  3.180752E-02  1.866920E-02  1.389634E-01  1.260350E-01  1.079884E-01  7.356413E-02  0.000000E+00  1.999580E+00  1.071558E-01  1.073658E-01  1.076147E-01  7.331566E-02  0.000000E+00
2.992265E-04  3.194919E-02  1.875109E-02  1.388704E-01  1.258829E-01  1.077548E-01  7.338775E-02  0.000000E+00  1.997076E+00  1.069212E-01  1.071318E-01  1.073814E-01  7.313948E-02  0.000000E+00
3.019952E-04  3.209150E-02  1.883333E-02  1.387782E-01  1.257315E-01  1.075215E-01  7.321161E-02  0.000000E+00  1.994569E+00  1.066867E-01  1.068981E-01  1.071484E-01  7.296356E-02  0.000000E+00
3.047895E-04  3.223443E-02  1.891593E-02  1.386870E-01  1.255806E-01  1.072884E-01  7.303573E-02  0.000000E+00  1.992061E+00  1.064526E-01  1.066646E-01  1.069157E-01  7.278790E-02  0.000000E+00
3.076097E-04  3.237801E-02  1.899890E-02  1.385966E-01  1.254303E-01  1.070556E-01  7.286010E-02  0.000000E+00  1.989550E+00  1.062186E-01  1.064314E-01  1.066832E-01  7.261249E-02  0.000000E+00
