Q0 = 0.560 GeV	 Q = 1.581 GeV
x	 x*(uv-dv)
3.767E-04	4.936E-03	5.453E-03
3.802E-04	4.969E-03	5.488E-03
3.837E-04	5.003E-03	5.524E-03
3.873E-04	5.038E-03	5.560E-03
3.908E-04	5.072E-03	5.597E-03
3.945E-04	5.107E-03	5.633E-03
3.981E-04	5.142E-03	5.670E-03
4.018E-04	5.177E-03	5.707E-03
4.055E-04	5.213E-03	5.744E-03
4.093E-04	5.248E-03	5.782E-03
4.130E-04	5.284E-03	5.820E-03
4.169E-04	5.320E-03	5.858E-03
4.207E-04	5.357E-03	5.896E-03
4.246E-04	5.394E-03	5.935E-03
4.285E-04	5.430E-03	5.973E-03
4.325E-04	5.468E-03	6.013E-03
4.365E-04	5.505E-03	6.052E-03
4.406E-04	5.543E-03	6.091E-03
4.446E-04	5.581E-03	6.131E-03
4.487E-04	5.619E-03	6.171E-03
4.529E-04	5.657E-03	6.212E-03
4.571E-04	5.696E-03	6.252E-03
4.613E-04	5.735E-03	6.293E-03
4.656E-04	5.775E-03	6.334E-03
4.699E-04	5.814E-03	6.376E-03
4.742E-04	5.854E-03	6.418E-03
4.786E-04	5.894E-03	6.460E-03
4.831E-04	5.934E-03	6.502E-03
4.875E-04	5.975E-03	6.544E-03
4.920E-04	6.016E-03	6.587E-03
4.966E-04	6.057E-03	6.630E-03
5.012E-04	6.099E-03	6.674E-03
5.058E-04	6.140E-03	6.717E-03
5.105E-04	6.183E-03	6.761E-03
5.152E-04	6.225E-03	6.806E-03
5.200E-04	6.268E-03	6.850E-03
5.248E-04	6.310E-03	6.895E-03
5.297E-04	6.354E-03	6.940E-03
5.346E-04	6.397E-03	6.986E-03
5.395E-04	6.441E-03	7.031E-03
5.445E-04	6.485E-03	7.077E-03
5.495E-04	6.530E-03	7.124E-03
5.546E-04	6.574E-03	7.170E-03
5.598E-04	6.619E-03	7.217E-03
5.649E-04	6.665E-03	7.265E-03
5.702E-04	6.710E-03	7.312E-03
5.754E-04	6.756E-03	7.360E-03
5.808E-04	6.803E-03	7.408E-03
5.861E-04	6.849E-03	7.457E-03
5.916E-04	6.896E-03	7.506E-03
5.970E-04	6.944E-03	7.555E-03
6.026E-04	6.991E-03	7.604E-03
6.081E-04	7.039E-03	7.654E-03
6.138E-04	7.087E-03	7.704E-03
6.194E-04	7.136E-03	7.755E-03
6.252E-04	7.185E-03	7.806E-03
6.310E-04	7.234E-03	7.857E-03
6.368E-04	7.284E-03	7.908E-03
6.427E-04	7.333E-03	7.960E-03
6.486E-04	7.384E-03	8.012E-03
6.546E-04	7.434E-03	8.065E-03
6.607E-04	7.485E-03	8.118E-03
6.668E-04	7.537E-03	8.171E-03
6.730E-04	7.588E-03	8.224E-03
6.792E-04	7.640E-03	8.278E-03
6.855E-04	7.693E-03	8.333E-03
6.918E-04	7.745E-03	8.387E-03
6.982E-04	7.798E-03	8.442E-03
7.047E-04	7.852E-03	8.498E-03
7.112E-04	7.906E-03	8.553E-03
7.178E-04	7.960E-03	8.609E-03
7.244E-04	8.014E-03	8.666E-03
7.311E-04	8.069E-03	8.723E-03
7.379E-04	8.125E-03	8.780E-03
7.447E-04	8.180E-03	8.838E-03
7.516E-04	8.236E-03	8.896E-03
7.586E-04	8.293E-03	8.954E-03
7.656E-04	8.350E-03	9.013E-03
7.727E-04	8.407E-03	9.072E-03
7.798E-04	8.465E-03	9.131E-03
7.870E-04	8.523E-03	9.191E-03
7.943E-04	8.581E-03	9.252E-03
8.017E-04	8.640E-03	9.312E-03
8.091E-04	8.699E-03	9.374E-03
8.166E-04	8.759E-03	9.435E-03
8.241E-04	8.819E-03	9.497E-03
8.318E-04	8.879E-03	9.559E-03
8.395E-04	8.940E-03	9.622E-03
8.472E-04	9.001E-03	9.685E-03
8.551E-04	9.063E-03	9.749E-03
8.630E-04	9.125E-03	9.813E-03
8.710E-04	9.188E-03	9.877E-03
8.790E-04	9.251E-03	9.942E-03
8.872E-04	9.314E-03	1.001E-02
8.954E-04	9.378E-03	1.007E-02
9.036E-04	9.442E-03	1.014E-02
9.120E-04	9.507E-03	1.021E-02
9.204E-04	9.572E-03	1.027E-02
9.290E-04	9.638E-03	1.034E-02
9.376E-04	9.704E-03	1.041E-02
9.462E-04	9.771E-03	1.048E-02
9.550E-04	9.838E-03	1.055E-02
9.638E-04	9.905E-03	1.062E-02
9.727E-04	9.973E-03	1.069E-02
9.817E-04	1.004E-02	1.076E-02
9.908E-04	1.011E-02	1.083E-02
1.000E-03	1.018E-02	1.090E-02
1.009E-03	1.025E-02	1.097E-02
1.019E-03	1.032E-02	1.104E-02
1.028E-03	1.039E-02	1.111E-02
1.038E-03	1.046E-02	1.119E-02
1.047E-03	1.053E-02	1.126E-02
1.057E-03	1.061E-02	1.133E-02
1.067E-03	1.068E-02	1.141E-02
1.076E-03	1.075E-02	1.148E-02
1.086E-03	1.083E-02	1.156E-02
1.096E-03	1.090E-02	1.164E-02
1.107E-03	1.097E-02	1.171E-02
1.117E-03	1.105E-02	1.179E-02
1.127E-03	1.113E-02	1.187E-02
1.138E-03	1.120E-02	1.195E-02
1.148E-03	1.128E-02	1.202E-02
1.159E-03	1.136E-02	1.210E-02
1.169E-03	1.143E-02	1.218E-02
1.180E-03	1.151E-02	1.226E-02
1.191E-03	1.159E-02	1.234E-02
1.202E-03	1.167E-02	1.242E-02
1.213E-03	1.175E-02	1.251E-02
1.225E-03	1.183E-02	1.259E-02
1.236E-03	1.191E-02	1.267E-02
1.247E-03	1.199E-02	1.276E-02
1.259E-03	1.208E-02	1.284E-02
1.271E-03	1.216E-02	1.292E-02
1.282E-03	1.224E-02	1.301E-02
1.294E-03	1.233E-02	1.310E-02
1.306E-03	1.241E-02	1.318E-02
1.318E-03	1.250E-02	1.327E-02
1.330E-03	1.258E-02	1.336E-02
1.343E-03	1.267E-02	1.344E-02
1.355E-03	1.276E-02	1.353E-02
1.368E-03	1.284E-02	1.362E-02
1.380E-03	1.293E-02	1.371E-02
1.393E-03	1.302E-02	1.380E-02
1.406E-03	1.311E-02	1.389E-02
1.419E-03	1.320E-02	1.398E-02
1.432E-03	1.329E-02	1.408E-02
1.445E-03	1.338E-02	1.417E-02
1.459E-03	1.347E-02	1.426E-02
1.472E-03	1.357E-02	1.436E-02
1.486E-03	1.366E-02	1.445E-02
1.500E-03	1.375E-02	1.455E-02
1.514E-03	1.385E-02	1.464E-02
1.528E-03	1.394E-02	1.474E-02
1.542E-03	1.404E-02	1.484E-02
1.556E-03	1.413E-02	1.494E-02
1.570E-03	1.423E-02	1.503E-02
1.585E-03	1.433E-02	1.513E-02
1.600E-03	1.443E-02	1.523E-02
1.614E-03	1.453E-02	1.533E-02
1.629E-03	1.463E-02	1.544E-02
1.644E-03	1.473E-02	1.554E-02
1.660E-03	1.483E-02	1.564E-02
1.675E-03	1.493E-02	1.574E-02
1.690E-03	1.503E-02	1.585E-02
1.706E-03	1.513E-02	1.595E-02
1.722E-03	1.524E-02	1.606E-02
1.738E-03	1.534E-02	1.616E-02
1.754E-03	1.545E-02	1.627E-02
1.770E-03	1.555E-02	1.638E-02
1.786E-03	1.566E-02	1.649E-02
1.803E-03	1.577E-02	1.659E-02
1.820E-03	1.588E-02	1.670E-02
1.837E-03	1.599E-02	1.682E-02
1.854E-03	1.610E-02	1.693E-02
1.871E-03	1.621E-02	1.704E-02
1.888E-03	1.632E-02	1.715E-02
1.905E-03	1.643E-02	1.726E-02
1.923E-03	1.654E-02	1.738E-02
1.941E-03	1.666E-02	1.749E-02
1.959E-03	1.677E-02	1.761E-02
1.977E-03	1.689E-02	1.773E-02
1.995E-03	1.700E-02	1.784E-02
2.014E-03	1.712E-02	1.796E-02
2.032E-03	1.724E-02	1.808E-02
2.051E-03	1.735E-02	1.820E-02
2.070E-03	1.747E-02	1.832E-02
2.089E-03	1.759E-02	1.844E-02
2.109E-03	1.771E-02	1.856E-02
2.128E-03	1.784E-02	1.869E-02
2.148E-03	1.796E-02	1.881E-02
2.168E-03	1.808E-02	1.893E-02
2.188E-03	1.821E-02	1.906E-02
2.208E-03	1.833E-02	1.919E-02
2.228E-03	1.846E-02	1.931E-02
2.249E-03	1.858E-02	1.944E-02
2.270E-03	1.871E-02	1.957E-02
2.291E-03	1.884E-02	1.970E-02
2.312E-03	1.897E-02	1.983E-02
2.333E-03	1.910E-02	1.996E-02
2.355E-03	1.923E-02	2.009E-02
2.377E-03	1.936E-02	2.023E-02
2.399E-03	1.949E-02	2.036E-02
2.421E-03	1.963E-02	2.050E-02
2.443E-03	1.976E-02	2.063E-02
2.466E-03	1.990E-02	2.077E-02
2.489E-03	2.004E-02	2.091E-02
2.512E-03	2.017E-02	2.105E-02
2.535E-03	2.031E-02	2.119E-02
2.559E-03	2.045E-02	2.133E-02
2.582E-03	2.059E-02	2.147E-02
2.606E-03	2.073E-02	2.161E-02
2.630E-03	2.088E-02	2.175E-02
2.655E-03	2.102E-02	2.190E-02
2.679E-03	2.116E-02	2.204E-02
2.704E-03	2.131E-02	2.219E-02
2.729E-03	2.146E-02	2.234E-02
2.754E-03	2.160E-02	2.249E-02
2.780E-03	2.175E-02	2.264E-02
2.805E-03	2.190E-02	2.279E-02
2.831E-03	2.205E-02	2.294E-02
2.858E-03	2.220E-02	2.309E-02
2.884E-03	2.235E-02	2.324E-02
2.911E-03	2.251E-02	2.340E-02
2.938E-03	2.266E-02	2.355E-02
2.965E-03	2.282E-02	2.371E-02
2.992E-03	2.298E-02	2.387E-02
3.020E-03	2.313E-02	2.403E-02
3.048E-03	2.329E-02	2.419E-02
3.076E-03	2.345E-02	2.435E-02
3.105E-03	2.361E-02	2.451E-02
3.133E-03	2.378E-02	2.467E-02
3.162E-03	2.394E-02	2.484E-02
3.192E-03	2.410E-02	2.500E-02
3.221E-03	2.427E-02	2.517E-02
3.251E-03	2.444E-02	2.533E-02
3.281E-03	2.460E-02	2.550E-02
3.311E-03	2.477E-02	2.567E-02
3.342E-03	2.494E-02	2.584E-02
3.373E-03	2.511E-02	2.602E-02
3.404E-03	2.529E-02	2.619E-02
3.436E-03	2.546E-02	2.636E-02
3.467E-03	2.564E-02	2.654E-02
3.499E-03	2.581E-02	2.672E-02
3.532E-03	2.599E-02	2.689E-02
3.565E-03	2.617E-02	2.707E-02
3.597E-03	2.635E-02	2.725E-02
3.631E-03	2.653E-02	2.743E-02
3.664E-03	2.671E-02	2.762E-02
3.698E-03	2.689E-02	2.780E-02
3.733E-03	2.708E-02	2.799E-02
3.767E-03	2.727E-02	2.817E-02
3.802E-03	2.745E-02	2.836E-02
3.837E-03	2.764E-02	2.855E-02
3.873E-03	2.783E-02	2.874E-02
3.908E-03	2.802E-02	2.893E-02
3.945E-03	2.821E-02	2.912E-02
3.981E-03	2.841E-02	2.932E-02
4.018E-03	2.860E-02	2.951E-02
4.055E-03	2.880E-02	2.971E-02
4.093E-03	2.900E-02	2.991E-02
4.130E-03	2.920E-02	3.011E-02
4.169E-03	2.940E-02	3.031E-02
4.207E-03	2.960E-02	3.051E-02
4.246E-03	2.980E-02	3.072E-02
4.285E-03	3.001E-02	3.092E-02
4.325E-03	3.022E-02	3.113E-02
4.365E-03	3.042E-02	3.134E-02
4.406E-03	3.063E-02	3.154E-02
4.446E-03	3.084E-02	3.176E-02
4.487E-03	3.105E-02	3.197E-02
4.529E-03	3.127E-02	3.218E-02
4.571E-03	3.148E-02	3.240E-02
4.613E-03	3.170E-02	3.261E-02
4.656E-03	3.192E-02	3.283E-02
4.699E-03	3.214E-02	3.305E-02
4.742E-03	3.236E-02	3.327E-02
4.786E-03	3.258E-02	3.349E-02
4.831E-03	3.280E-02	3.372E-02
4.875E-03	3.303E-02	3.394E-02
4.920E-03	3.326E-02	3.417E-02
4.966E-03	3.349E-02	3.440E-02
5.012E-03	3.372E-02	3.463E-02
5.058E-03	3.395E-02	3.486E-02
5.105E-03	3.418E-02	3.509E-02
5.152E-03	3.442E-02	3.533E-02
5.200E-03	3.465E-02	3.556E-02
5.248E-03	3.489E-02	3.580E-02
5.297E-03	3.513E-02	3.604E-02
5.346E-03	3.537E-02	3.628E-02
5.395E-03	3.562E-02	3.653E-02
5.445E-03	3.586E-02	3.677E-02
5.495E-03	3.611E-02	3.702E-02
5.546E-03	3.635E-02	3.726E-02
5.598E-03	3.660E-02	3.751E-02
5.649E-03	3.686E-02	3.776E-02
5.702E-03	3.711E-02	3.802E-02
5.754E-03	3.737E-02	3.827E-02
5.808E-03	3.762E-02	3.853E-02
5.861E-03	3.788E-02	3.879E-02
5.916E-03	3.814E-02	3.905E-02
5.970E-03	3.840E-02	3.931E-02
6.026E-03	3.867E-02	3.957E-02
6.081E-03	3.893E-02	3.984E-02
6.138E-03	3.920E-02	4.010E-02
6.194E-03	3.947E-02	4.037E-02
6.252E-03	3.974E-02	4.064E-02
6.310E-03	4.002E-02	4.092E-02
6.368E-03	4.029E-02	4.119E-02
6.427E-03	4.057E-02	4.147E-02
6.486E-03	4.085E-02	4.175E-02
6.546E-03	4.113E-02	4.203E-02
6.607E-03	4.141E-02	4.231E-02
6.668E-03	4.170E-02	4.259E-02
6.730E-03	4.198E-02	4.288E-02
6.792E-03	4.227E-02	4.317E-02
6.855E-03	4.256E-02	4.346E-02
6.918E-03	4.285E-02	4.375E-02
6.982E-03	4.315E-02	4.404E-02
7.047E-03	4.345E-02	4.434E-02
7.112E-03	4.374E-02	4.464E-02
7.178E-03	4.405E-02	4.494E-02
7.244E-03	4.435E-02	4.524E-02
7.311E-03	4.465E-02	4.554E-02
7.379E-03	4.496E-02	4.585E-02
7.447E-03	4.527E-02	4.616E-02
7.516E-03	4.558E-02	4.647E-02
7.586E-03	4.589E-02	4.678E-02
7.656E-03	4.621E-02	4.709E-02
7.727E-03	4.653E-02	4.741E-02
7.798E-03	4.685E-02	4.773E-02
7.870E-03	4.717E-02	4.805E-02
7.943E-03	4.749E-02	4.837E-02
8.017E-03	4.782E-02	4.870E-02
8.091E-03	4.815E-02	4.903E-02
8.166E-03	4.848E-02	4.936E-02
8.241E-03	4.881E-02	4.969E-02
8.318E-03	4.915E-02	5.002E-02
8.395E-03	4.949E-02	5.036E-02
8.472E-03	4.983E-02	5.070E-02
8.551E-03	5.017E-02	5.104E-02
8.630E-03	5.052E-02	5.138E-02
8.710E-03	5.086E-02	5.173E-02
8.790E-03	5.121E-02	5.208E-02
8.872E-03	5.157E-02	5.243E-02
8.954E-03	5.192E-02	5.278E-02
9.036E-03	5.228E-02	5.314E-02
9.120E-03	5.264E-02	5.349E-02
9.204E-03	5.300E-02	5.385E-02
9.290E-03	5.336E-02	5.422E-02
9.376E-03	5.373E-02	5.458E-02
9.462E-03	5.410E-02	5.495E-02
9.550E-03	5.447E-02	5.532E-02
9.638E-03	5.485E-02	5.569E-02
9.727E-03	5.523E-02	5.607E-02
9.817E-03	5.561E-02	5.645E-02
9.908E-03	5.599E-02	5.683E-02
1.000E-02	5.637E-02	5.721E-02
1.198E-02	6.450E-02	6.530E-02
1.397E-02	7.229E-02	7.305E-02
1.595E-02	7.979E-02	8.051E-02
1.794E-02	8.706E-02	8.774E-02
1.992E-02	9.411E-02	9.475E-02
2.190E-02	1.010E-01	1.016E-01
2.389E-02	1.077E-01	1.083E-01
2.587E-02	1.142E-01	1.148E-01
2.786E-02	1.206E-01	1.211E-01
2.984E-02	1.269E-01	1.274E-01
3.182E-02	1.331E-01	1.335E-01
3.381E-02	1.391E-01	1.395E-01
3.579E-02	1.450E-01	1.454E-01
3.778E-02	1.508E-01	1.512E-01
3.976E-02	1.566E-01	1.569E-01
4.174E-02	1.622E-01	1.626E-01
4.373E-02	1.677E-01	1.681E-01
4.571E-02	1.732E-01	1.735E-01
4.770E-02	1.785E-01	1.788E-01
4.968E-02	1.838E-01	1.841E-01
5.166E-02	1.890E-01	1.893E-01
5.365E-02	1.941E-01	1.944E-01
5.563E-02	1.992E-01	1.994E-01
5.762E-02	2.041E-01	2.044E-01
5.960E-02	2.090E-01	2.092E-01
6.158E-02	2.138E-01	2.140E-01
6.357E-02	2.185E-01	2.187E-01
6.555E-02	2.232E-01	2.234E-01
6.754E-02	2.278E-01	2.280E-01
6.952E-02	2.323E-01	2.325E-01
7.150E-02	2.367E-01	2.369E-01
7.349E-02	2.411E-01	2.413E-01
7.547E-02	2.454E-01	2.456E-01
7.745E-02	2.497E-01	2.498E-01
7.944E-02	2.538E-01	2.540E-01
8.142E-02	2.579E-01	2.581E-01
8.341E-02	2.620E-01	2.621E-01
8.539E-02	2.659E-01	2.661E-01
8.737E-02	2.698E-01	2.700E-01
8.936E-02	2.737E-01	2.738E-01
9.134E-02	2.774E-01	2.775E-01
9.333E-02	2.811E-01	2.812E-01
9.531E-02	2.848E-01	2.849E-01
9.729E-02	2.883E-01	2.884E-01
9.928E-02	2.919E-01	2.919E-01
1.013E-01	2.953E-01	2.954E-01
1.032E-01	2.987E-01	2.988E-01
1.052E-01	3.020E-01	3.021E-01
1.072E-01	3.052E-01	3.053E-01
1.092E-01	3.084E-01	3.085E-01
1.112E-01	3.116E-01	3.116E-01
1.132E-01	3.146E-01	3.147E-01
1.152E-01	3.176E-01	3.177E-01
1.171E-01	3.206E-01	3.206E-01
1.191E-01	3.234E-01	3.235E-01
1.211E-01	3.262E-01	3.263E-01
1.231E-01	3.290E-01	3.290E-01
1.251E-01	3.317E-01	3.317E-01
1.271E-01	3.343E-01	3.344E-01
1.290E-01	3.369E-01	3.369E-01
1.310E-01	3.394E-01	3.394E-01
1.330E-01	3.418E-01	3.419E-01
1.350E-01	3.442E-01	3.443E-01
1.370E-01	3.465E-01	3.466E-01
1.390E-01	3.488E-01	3.488E-01
1.409E-01	3.510E-01	3.510E-01
1.429E-01	3.532E-01	3.532E-01
1.449E-01	3.552E-01	3.553E-01
1.469E-01	3.573E-01	3.573E-01
1.489E-01	3.592E-01	3.593E-01
1.509E-01	3.612E-01	3.612E-01
1.528E-01	3.630E-01	3.630E-01
1.548E-01	3.648E-01	3.648E-01
1.568E-01	3.665E-01	3.666E-01
1.588E-01	3.682E-01	3.683E-01
1.608E-01	3.699E-01	3.699E-01
1.628E-01	3.714E-01	3.715E-01
1.647E-01	3.729E-01	3.730E-01
1.667E-01	3.744E-01	3.744E-01
1.687E-01	3.758E-01	3.758E-01
1.707E-01	3.772E-01	3.772E-01
1.727E-01	3.785E-01	3.785E-01
1.747E-01	3.797E-01	3.797E-01
1.767E-01	3.809E-01	3.809E-01
1.786E-01	3.820E-01	3.820E-01
1.806E-01	3.831E-01	3.831E-01
1.826E-01	3.841E-01	3.841E-01
1.846E-01	3.851E-01	3.851E-01
1.866E-01	3.860E-01	3.860E-01
1.886E-01	3.869E-01	3.869E-01
1.905E-01	3.877E-01	3.877E-01
1.925E-01	3.885E-01	3.885E-01
1.945E-01	3.892E-01	3.892E-01
1.965E-01	3.899E-01	3.899E-01
1.985E-01	3.905E-01	3.905E-01
2.005E-01	3.911E-01	3.911E-01
2.024E-01	3.916E-01	3.916E-01
2.044E-01	3.921E-01	3.921E-01
2.064E-01	3.925E-01	3.925E-01
2.084E-01	3.929E-01	3.929E-01
2.104E-01	3.932E-01	3.932E-01
2.124E-01	3.935E-01	3.935E-01
2.143E-01	3.937E-01	3.937E-01
2.163E-01	3.939E-01	3.939E-01
2.183E-01	3.941E-01	3.941E-01
2.203E-01	3.942E-01	3.942E-01
2.223E-01	3.942E-01	3.942E-01
2.243E-01	3.943E-01	3.943E-01
2.263E-01	3.942E-01	3.942E-01
2.282E-01	3.942E-01	3.942E-01
2.302E-01	3.940E-01	3.940E-01
2.322E-01	3.939E-01	3.939E-01
2.342E-01	3.937E-01	3.937E-01
2.362E-01	3.935E-01	3.935E-01
2.382E-01	3.932E-01	3.932E-01
2.401E-01	3.929E-01	3.929E-01
2.421E-01	3.925E-01	3.925E-01
2.441E-01	3.921E-01	3.921E-01
2.461E-01	3.917E-01	3.917E-01
2.481E-01	3.912E-01	3.912E-01
2.501E-01	3.907E-01	3.907E-01
2.520E-01	3.901E-01	3.901E-01
2.540E-01	3.895E-01	3.895E-01
2.560E-01	3.889E-01	3.889E-01
2.580E-01	3.883E-01	3.883E-01
2.600E-01	3.876E-01	3.876E-01
2.620E-01	3.868E-01	3.868E-01
2.639E-01	3.861E-01	3.861E-01
2.659E-01	3.853E-01	3.853E-01
2.679E-01	3.845E-01	3.845E-01
2.699E-01	3.836E-01	3.836E-01
2.719E-01	3.827E-01	3.827E-01
2.739E-01	3.818E-01	3.818E-01
2.759E-01	3.808E-01	3.808E-01
2.778E-01	3.798E-01	3.798E-01
2.798E-01	3.788E-01	3.788E-01
2.818E-01	3.778E-01	3.778E-01
2.838E-01	3.767E-01	3.767E-01
2.858E-01	3.756E-01	3.756E-01
2.878E-01	3.744E-01	3.744E-01
2.897E-01	3.733E-01	3.733E-01
2.917E-01	3.721E-01	3.721E-01
2.937E-01	3.709E-01	3.709E-01
2.957E-01	3.696E-01	3.696E-01
2.977E-01	3.683E-01	3.683E-01
2.997E-01	3.670E-01	3.670E-01
3.016E-01	3.657E-01	3.657E-01
3.036E-01	3.644E-01	3.644E-01
3.056E-01	3.630E-01	3.630E-01
3.076E-01	3.616E-01	3.616E-01
3.096E-01	3.602E-01	3.602E-01
3.116E-01	3.587E-01	3.587E-01
3.135E-01	3.573E-01	3.573E-01
3.155E-01	3.558E-01	3.558E-01
3.175E-01	3.543E-01	3.543E-01
3.195E-01	3.527E-01	3.527E-01
3.215E-01	3.512E-01	3.512E-01
3.235E-01	3.496E-01	3.496E-01
3.255E-01	3.480E-01	3.480E-01
3.274E-01	3.464E-01	3.464E-01
3.294E-01	3.448E-01	3.448E-01
