Q0 = 0.590 GeV	 Q = 0.590 GeV
x	 x*(uv-dv)
2.270E-04	2.680E-04	2.680E-04
2.291E-04	2.705E-04	2.705E-04
2.312E-04	2.730E-04	2.730E-04
2.333E-04	2.755E-04	2.755E-04
2.355E-04	2.781E-04	2.781E-04
2.377E-04	2.807E-04	2.807E-04
2.399E-04	2.833E-04	2.833E-04
2.421E-04	2.859E-04	2.859E-04
2.443E-04	2.886E-04	2.886E-04
2.466E-04	2.912E-04	2.912E-04
2.489E-04	2.939E-04	2.939E-04
2.512E-04	2.967E-04	2.967E-04
2.535E-04	2.994E-04	2.994E-04
2.559E-04	3.022E-04	3.022E-04
2.582E-04	3.050E-04	3.050E-04
2.606E-04	3.079E-04	3.079E-04
2.630E-04	3.107E-04	3.107E-04
2.655E-04	3.136E-04	3.136E-04
2.679E-04	3.165E-04	3.165E-04
2.704E-04	3.195E-04	3.195E-04
2.729E-04	3.224E-04	3.224E-04
2.754E-04	3.254E-04	3.254E-04
2.780E-04	3.284E-04	3.284E-04
2.805E-04	3.315E-04	3.315E-04
2.831E-04	3.346E-04	3.346E-04
2.858E-04	3.377E-04	3.377E-04
2.884E-04	3.408E-04	3.408E-04
2.911E-04	3.440E-04	3.440E-04
2.938E-04	3.472E-04	3.472E-04
2.965E-04	3.504E-04	3.504E-04
2.992E-04	3.537E-04	3.537E-04
3.020E-04	3.570E-04	3.570E-04
3.048E-04	3.603E-04	3.603E-04
3.076E-04	3.636E-04	3.636E-04
3.105E-04	3.670E-04	3.670E-04
3.133E-04	3.704E-04	3.704E-04
3.162E-04	3.739E-04	3.739E-04
3.192E-04	3.773E-04	3.773E-04
3.221E-04	3.808E-04	3.808E-04
3.251E-04	3.844E-04	3.844E-04
3.281E-04	3.880E-04	3.880E-04
3.311E-04	3.916E-04	3.916E-04
3.342E-04	3.952E-04	3.952E-04
3.373E-04	3.989E-04	3.989E-04
3.404E-04	4.026E-04	4.026E-04
3.436E-04	4.063E-04	4.063E-04
3.467E-04	4.101E-04	4.101E-04
3.499E-04	4.139E-04	4.139E-04
3.532E-04	4.178E-04	4.178E-04
3.565E-04	4.217E-04	4.217E-04
3.597E-04	4.256E-04	4.256E-04
3.631E-04	4.295E-04	4.295E-04
3.664E-04	4.335E-04	4.335E-04
3.698E-04	4.376E-04	4.376E-04
3.733E-04	4.416E-04	4.416E-04
3.767E-04	4.457E-04	4.457E-04
3.802E-04	4.499E-04	4.499E-04
3.837E-04	4.541E-04	4.541E-04
3.873E-04	4.583E-04	4.583E-04
3.908E-04	4.626E-04	4.626E-04
3.945E-04	4.669E-04	4.669E-04
3.981E-04	4.712E-04	4.712E-04
4.018E-04	4.756E-04	4.756E-04
4.055E-04	4.800E-04	4.800E-04
4.093E-04	4.845E-04	4.845E-04
4.130E-04	4.890E-04	4.890E-04
4.169E-04	4.936E-04	4.936E-04
4.207E-04	4.981E-04	4.981E-04
4.246E-04	5.028E-04	5.028E-04
4.285E-04	5.075E-04	5.075E-04
4.325E-04	5.122E-04	5.122E-04
4.365E-04	5.170E-04	5.170E-04
4.406E-04	5.218E-04	5.218E-04
4.446E-04	5.266E-04	5.266E-04
4.487E-04	5.315E-04	5.315E-04
4.529E-04	5.365E-04	5.365E-04
4.571E-04	5.415E-04	5.415E-04
4.613E-04	5.465E-04	5.465E-04
4.656E-04	5.516E-04	5.516E-04
4.699E-04	5.567E-04	5.567E-04
4.742E-04	5.619E-04	5.619E-04
4.786E-04	5.672E-04	5.672E-04
4.831E-04	5.724E-04	5.724E-04
4.875E-04	5.778E-04	5.778E-04
4.920E-04	5.832E-04	5.832E-04
4.966E-04	5.886E-04	5.886E-04
5.012E-04	5.941E-04	5.941E-04
5.058E-04	5.996E-04	5.996E-04
5.105E-04	6.052E-04	6.052E-04
5.152E-04	6.108E-04	6.108E-04
5.200E-04	6.165E-04	6.165E-04
5.248E-04	6.223E-04	6.223E-04
5.297E-04	6.281E-04	6.281E-04
5.346E-04	6.339E-04	6.339E-04
5.395E-04	6.398E-04	6.398E-04
5.445E-04	6.458E-04	6.458E-04
5.495E-04	6.518E-04	6.518E-04
5.546E-04	6.579E-04	6.579E-04
5.598E-04	6.640E-04	6.640E-04
5.649E-04	6.702E-04	6.702E-04
5.702E-04	6.765E-04	6.765E-04
5.754E-04	6.828E-04	6.828E-04
5.808E-04	6.891E-04	6.891E-04
5.861E-04	6.956E-04	6.956E-04
5.916E-04	7.021E-04	7.021E-04
5.970E-04	7.086E-04	7.086E-04
6.026E-04	7.152E-04	7.152E-04
6.081E-04	7.219E-04	7.219E-04
6.138E-04	7.286E-04	7.286E-04
6.194E-04	7.354E-04	7.354E-04
6.252E-04	7.423E-04	7.423E-04
6.310E-04	7.492E-04	7.492E-04
6.368E-04	7.562E-04	7.562E-04
6.427E-04	7.632E-04	7.632E-04
6.486E-04	7.704E-04	7.704E-04
6.546E-04	7.776E-04	7.776E-04
6.607E-04	7.848E-04	7.848E-04
6.668E-04	7.921E-04	7.921E-04
6.730E-04	7.995E-04	7.995E-04
6.792E-04	8.070E-04	8.070E-04
6.855E-04	8.145E-04	8.145E-04
6.918E-04	8.221E-04	8.221E-04
6.982E-04	8.298E-04	8.298E-04
7.047E-04	8.376E-04	8.376E-04
7.112E-04	8.454E-04	8.454E-04
7.178E-04	8.533E-04	8.533E-04
7.244E-04	8.613E-04	8.613E-04
7.311E-04	8.693E-04	8.693E-04
7.379E-04	8.774E-04	8.774E-04
7.447E-04	8.856E-04	8.856E-04
7.516E-04	8.939E-04	8.939E-04
7.586E-04	9.022E-04	9.022E-04
7.656E-04	9.107E-04	9.107E-04
7.727E-04	9.192E-04	9.192E-04
7.798E-04	9.278E-04	9.278E-04
7.870E-04	9.364E-04	9.364E-04
7.943E-04	9.452E-04	9.452E-04
8.017E-04	9.540E-04	9.540E-04
8.091E-04	9.629E-04	9.629E-04
8.166E-04	9.719E-04	9.719E-04
8.241E-04	9.810E-04	9.810E-04
8.318E-04	9.902E-04	9.902E-04
8.395E-04	9.995E-04	9.995E-04
8.472E-04	1.009E-03	1.009E-03
8.551E-04	1.018E-03	1.018E-03
8.630E-04	1.028E-03	1.028E-03
8.710E-04	1.037E-03	1.037E-03
8.790E-04	1.047E-03	1.047E-03
8.872E-04	1.057E-03	1.057E-03
8.954E-04	1.067E-03	1.067E-03
9.036E-04	1.077E-03	1.077E-03
9.120E-04	1.087E-03	1.087E-03
9.204E-04	1.097E-03	1.097E-03
9.290E-04	1.107E-03	1.107E-03
9.376E-04	1.118E-03	1.118E-03
9.462E-04	1.128E-03	1.128E-03
9.550E-04	1.139E-03	1.139E-03
9.638E-04	1.149E-03	1.149E-03
9.727E-04	1.160E-03	1.160E-03
9.817E-04	1.171E-03	1.171E-03
9.908E-04	1.182E-03	1.182E-03
1.000E-03	1.193E-03	1.193E-03
1.009E-03	1.204E-03	1.204E-03
1.019E-03	1.215E-03	1.215E-03
1.028E-03	1.227E-03	1.227E-03
1.038E-03	1.238E-03	1.238E-03
1.047E-03	1.250E-03	1.250E-03
1.057E-03	1.262E-03	1.262E-03
1.067E-03	1.273E-03	1.273E-03
1.076E-03	1.285E-03	1.285E-03
1.086E-03	1.297E-03	1.297E-03
1.096E-03	1.310E-03	1.310E-03
1.107E-03	1.322E-03	1.322E-03
1.117E-03	1.334E-03	1.334E-03
1.127E-03	1.347E-03	1.347E-03
1.138E-03	1.359E-03	1.359E-03
1.148E-03	1.372E-03	1.372E-03
1.159E-03	1.385E-03	1.385E-03
1.169E-03	1.398E-03	1.398E-03
1.180E-03	1.411E-03	1.411E-03
1.191E-03	1.424E-03	1.424E-03
1.202E-03	1.438E-03	1.438E-03
1.213E-03	1.451E-03	1.451E-03
1.225E-03	1.465E-03	1.465E-03
1.236E-03	1.479E-03	1.479E-03
1.247E-03	1.493E-03	1.493E-03
1.259E-03	1.507E-03	1.507E-03
1.271E-03	1.521E-03	1.521E-03
1.282E-03	1.535E-03	1.535E-03
1.294E-03	1.549E-03	1.549E-03
1.306E-03	1.564E-03	1.564E-03
1.318E-03	1.579E-03	1.579E-03
1.330E-03	1.594E-03	1.594E-03
1.343E-03	1.609E-03	1.609E-03
1.355E-03	1.624E-03	1.624E-03
1.368E-03	1.639E-03	1.639E-03
1.380E-03	1.654E-03	1.654E-03
1.393E-03	1.670E-03	1.670E-03
1.406E-03	1.686E-03	1.686E-03
1.419E-03	1.701E-03	1.701E-03
1.432E-03	1.717E-03	1.717E-03
1.445E-03	1.734E-03	1.734E-03
1.459E-03	1.750E-03	1.750E-03
1.472E-03	1.766E-03	1.766E-03
1.486E-03	1.783E-03	1.783E-03
1.500E-03	1.800E-03	1.800E-03
1.514E-03	1.817E-03	1.817E-03
1.528E-03	1.834E-03	1.834E-03
1.542E-03	1.851E-03	1.851E-03
1.556E-03	1.868E-03	1.868E-03
1.570E-03	1.886E-03	1.886E-03
1.585E-03	1.904E-03	1.904E-03
1.600E-03	1.922E-03	1.922E-03
1.614E-03	1.940E-03	1.940E-03
1.629E-03	1.958E-03	1.958E-03
1.644E-03	1.977E-03	1.977E-03
1.660E-03	1.995E-03	1.995E-03
1.675E-03	2.014E-03	2.014E-03
1.690E-03	2.033E-03	2.033E-03
1.706E-03	2.052E-03	2.052E-03
1.722E-03	2.072E-03	2.072E-03
1.738E-03	2.091E-03	2.091E-03
1.754E-03	2.111E-03	2.111E-03
1.770E-03	2.131E-03	2.131E-03
1.786E-03	2.151E-03	2.151E-03
1.803E-03	2.171E-03	2.171E-03
1.820E-03	2.192E-03	2.192E-03
1.837E-03	2.212E-03	2.212E-03
1.854E-03	2.233E-03	2.233E-03
1.871E-03	2.254E-03	2.254E-03
1.888E-03	2.276E-03	2.276E-03
1.905E-03	2.297E-03	2.297E-03
1.923E-03	2.319E-03	2.319E-03
1.941E-03	2.341E-03	2.341E-03
1.959E-03	2.363E-03	2.363E-03
1.977E-03	2.385E-03	2.385E-03
1.995E-03	2.408E-03	2.408E-03
2.014E-03	2.431E-03	2.431E-03
2.032E-03	2.454E-03	2.454E-03
2.051E-03	2.477E-03	2.477E-03
2.070E-03	2.500E-03	2.500E-03
2.089E-03	2.524E-03	2.524E-03
2.109E-03	2.548E-03	2.548E-03
2.128E-03	2.572E-03	2.572E-03
2.148E-03	2.596E-03	2.596E-03
2.168E-03	2.621E-03	2.621E-03
2.188E-03	2.646E-03	2.646E-03
2.208E-03	2.671E-03	2.671E-03
2.228E-03	2.696E-03	2.696E-03
2.249E-03	2.721E-03	2.721E-03
2.270E-03	2.747E-03	2.747E-03
2.291E-03	2.773E-03	2.773E-03
2.312E-03	2.800E-03	2.800E-03
2.333E-03	2.826E-03	2.826E-03
2.355E-03	2.853E-03	2.853E-03
2.377E-03	2.880E-03	2.880E-03
2.399E-03	2.907E-03	2.907E-03
2.421E-03	2.935E-03	2.935E-03
2.443E-03	2.963E-03	2.963E-03
2.466E-03	2.991E-03	2.991E-03
2.489E-03	3.019E-03	3.019E-03
2.512E-03	3.048E-03	3.048E-03
2.535E-03	3.077E-03	3.077E-03
2.559E-03	3.106E-03	3.106E-03
2.582E-03	3.136E-03	3.136E-03
2.606E-03	3.165E-03	3.165E-03
2.630E-03	3.195E-03	3.195E-03
2.655E-03	3.226E-03	3.226E-03
2.679E-03	3.257E-03	3.257E-03
2.704E-03	3.287E-03	3.287E-03
2.729E-03	3.319E-03	3.319E-03
2.754E-03	3.350E-03	3.350E-03
2.780E-03	3.382E-03	3.382E-03
2.805E-03	3.414E-03	3.414E-03
2.831E-03	3.447E-03	3.447E-03
2.858E-03	3.480E-03	3.480E-03
2.884E-03	3.513E-03	3.513E-03
2.911E-03	3.546E-03	3.546E-03
2.938E-03	3.580E-03	3.580E-03
2.965E-03	3.614E-03	3.614E-03
2.992E-03	3.649E-03	3.649E-03
3.020E-03	3.683E-03	3.683E-03
3.048E-03	3.719E-03	3.719E-03
3.076E-03	3.754E-03	3.754E-03
3.105E-03	3.790E-03	3.790E-03
3.133E-03	3.826E-03	3.826E-03
3.162E-03	3.863E-03	3.863E-03
3.192E-03	3.899E-03	3.899E-03
3.221E-03	3.937E-03	3.937E-03
3.251E-03	3.974E-03	3.974E-03
3.281E-03	4.012E-03	4.012E-03
3.311E-03	4.051E-03	4.051E-03
3.342E-03	4.089E-03	4.089E-03
3.373E-03	4.128E-03	4.128E-03
3.404E-03	4.168E-03	4.168E-03
3.436E-03	4.208E-03	4.208E-03
3.467E-03	4.248E-03	4.248E-03
3.499E-03	4.289E-03	4.289E-03
3.532E-03	4.330E-03	4.330E-03
3.565E-03	4.371E-03	4.371E-03
3.597E-03	4.413E-03	4.413E-03
3.631E-03	4.455E-03	4.455E-03
3.664E-03	4.498E-03	4.498E-03
3.698E-03	4.541E-03	4.541E-03
3.733E-03	4.584E-03	4.584E-03
3.767E-03	4.628E-03	4.628E-03
3.802E-03	4.673E-03	4.673E-03
3.837E-03	4.718E-03	4.718E-03
3.873E-03	4.763E-03	4.763E-03
3.908E-03	4.809E-03	4.809E-03
3.945E-03	4.855E-03	4.855E-03
3.981E-03	4.901E-03	4.901E-03
4.018E-03	4.948E-03	4.948E-03
4.055E-03	4.996E-03	4.996E-03
4.093E-03	5.044E-03	5.044E-03
4.130E-03	5.092E-03	5.092E-03
4.169E-03	5.141E-03	5.141E-03
4.207E-03	5.191E-03	5.191E-03
4.246E-03	5.241E-03	5.241E-03
4.285E-03	5.291E-03	5.291E-03
4.325E-03	5.342E-03	5.342E-03
4.365E-03	5.393E-03	5.393E-03
4.406E-03	5.445E-03	5.445E-03
4.446E-03	5.498E-03	5.498E-03
4.487E-03	5.551E-03	5.551E-03
4.529E-03	5.604E-03	5.604E-03
4.571E-03	5.658E-03	5.658E-03
4.613E-03	5.713E-03	5.713E-03
4.656E-03	5.768E-03	5.768E-03
4.699E-03	5.824E-03	5.824E-03
4.742E-03	5.880E-03	5.880E-03
4.786E-03	5.937E-03	5.937E-03
4.831E-03	5.994E-03	5.994E-03
4.875E-03	6.052E-03	6.052E-03
4.920E-03	6.110E-03	6.110E-03
4.966E-03	6.169E-03	6.169E-03
5.012E-03	6.229E-03	6.229E-03
5.058E-03	6.289E-03	6.289E-03
5.105E-03	6.350E-03	6.350E-03
5.152E-03	6.412E-03	6.412E-03
5.200E-03	6.474E-03	6.474E-03
5.248E-03	6.536E-03	6.536E-03
5.297E-03	6.600E-03	6.600E-03
5.346E-03	6.664E-03	6.664E-03
5.395E-03	6.728E-03	6.728E-03
5.445E-03	6.794E-03	6.794E-03
5.495E-03	6.859E-03	6.859E-03
5.546E-03	6.926E-03	6.926E-03
5.598E-03	6.993E-03	6.993E-03
5.649E-03	7.061E-03	7.061E-03
5.702E-03	7.130E-03	7.130E-03
5.754E-03	7.199E-03	7.199E-03
5.808E-03	7.269E-03	7.269E-03
5.861E-03	7.340E-03	7.340E-03
5.916E-03	7.411E-03	7.411E-03
5.970E-03	7.483E-03	7.483E-03
6.026E-03	7.556E-03	7.556E-03
6.081E-03	7.629E-03	7.629E-03
6.138E-03	7.704E-03	7.704E-03
6.194E-03	7.779E-03	7.779E-03
6.252E-03	7.855E-03	7.855E-03
6.310E-03	7.931E-03	7.931E-03
6.368E-03	8.008E-03	8.008E-03
6.427E-03	8.087E-03	8.087E-03
6.486E-03	8.165E-03	8.165E-03
6.546E-03	8.245E-03	8.245E-03
6.607E-03	8.326E-03	8.326E-03
6.668E-03	8.407E-03	8.407E-03
6.730E-03	8.489E-03	8.489E-03
6.792E-03	8.572E-03	8.572E-03
6.855E-03	8.656E-03	8.656E-03
6.918E-03	8.741E-03	8.741E-03
6.982E-03	8.826E-03	8.826E-03
7.047E-03	8.913E-03	8.913E-03
7.112E-03	9.000E-03	9.000E-03
7.178E-03	9.088E-03	9.088E-03
7.244E-03	9.177E-03	9.177E-03
7.311E-03	9.267E-03	9.267E-03
7.379E-03	9.358E-03	9.358E-03
7.447E-03	9.450E-03	9.450E-03
7.516E-03	9.543E-03	9.543E-03
7.586E-03	9.636E-03	9.636E-03
7.656E-03	9.731E-03	9.731E-03
7.727E-03	9.827E-03	9.827E-03
7.798E-03	9.923E-03	9.923E-03
7.870E-03	1.002E-02	1.002E-02
7.943E-03	1.012E-02	1.012E-02
8.017E-03	1.022E-02	1.022E-02
8.091E-03	1.032E-02	1.032E-02
8.166E-03	1.042E-02	1.042E-02
8.241E-03	1.052E-02	1.052E-02
8.318E-03	1.063E-02	1.063E-02
8.395E-03	1.073E-02	1.073E-02
8.472E-03	1.084E-02	1.084E-02
8.551E-03	1.095E-02	1.095E-02
8.630E-03	1.105E-02	1.105E-02
8.710E-03	1.116E-02	1.116E-02
8.790E-03	1.127E-02	1.127E-02
8.872E-03	1.139E-02	1.139E-02
8.954E-03	1.150E-02	1.150E-02
9.036E-03	1.161E-02	1.161E-02
9.120E-03	1.173E-02	1.173E-02
9.204E-03	1.184E-02	1.184E-02
9.290E-03	1.196E-02	1.196E-02
9.376E-03	1.208E-02	1.208E-02
9.462E-03	1.220E-02	1.220E-02
9.550E-03	1.232E-02	1.232E-02
9.638E-03	1.244E-02	1.244E-02
9.727E-03	1.257E-02	1.257E-02
9.817E-03	1.269E-02	1.269E-02
9.908E-03	1.282E-02	1.282E-02
1.000E-02	1.294E-02	1.294E-02
1.198E-02	1.574E-02	1.574E-02
1.397E-02	1.860E-02	1.860E-02
1.595E-02	2.152E-02	2.152E-02
1.794E-02	2.450E-02	2.450E-02
1.992E-02	2.754E-02	2.754E-02
2.190E-02	3.064E-02	3.064E-02
2.389E-02	3.379E-02	3.379E-02
2.587E-02	3.700E-02	3.700E-02
2.786E-02	4.025E-02	4.025E-02
2.984E-02	4.356E-02	4.356E-02
3.182E-02	4.692E-02	4.692E-02
3.381E-02	5.032E-02	5.032E-02
3.579E-02	5.378E-02	5.378E-02
3.778E-02	5.727E-02	5.727E-02
3.976E-02	6.082E-02	6.082E-02
4.174E-02	6.440E-02	6.440E-02
4.373E-02	6.803E-02	6.803E-02
4.571E-02	7.170E-02	7.170E-02
4.770E-02	7.541E-02	7.541E-02
4.968E-02	7.915E-02	7.915E-02
5.166E-02	8.294E-02	8.294E-02
5.365E-02	8.676E-02	8.676E-02
5.563E-02	9.062E-02	9.062E-02
5.762E-02	9.452E-02	9.452E-02
5.960E-02	9.844E-02	9.844E-02
6.158E-02	1.024E-01	1.024E-01
6.357E-02	1.064E-01	1.064E-01
6.555E-02	1.104E-01	1.104E-01
6.754E-02	1.145E-01	1.145E-01
6.952E-02	1.186E-01	1.186E-01
7.150E-02	1.227E-01	1.227E-01
7.349E-02	1.268E-01	1.268E-01
7.547E-02	1.310E-01	1.310E-01
7.745E-02	1.352E-01	1.352E-01
7.944E-02	1.394E-01	1.394E-01
8.142E-02	1.436E-01	1.436E-01
8.341E-02	1.479E-01	1.479E-01
8.539E-02	1.522E-01	1.522E-01
8.737E-02	1.565E-01	1.565E-01
8.936E-02	1.608E-01	1.608E-01
9.134E-02	1.652E-01	1.652E-01
9.333E-02	1.695E-01	1.695E-01
9.531E-02	1.739E-01	1.739E-01
9.729E-02	1.783E-01	1.783E-01
9.928E-02	1.827E-01	1.827E-01
1.013E-01	1.871E-01	1.871E-01
1.032E-01	1.916E-01	1.916E-01
1.052E-01	1.960E-01	1.960E-01
1.072E-01	2.005E-01	2.005E-01
1.092E-01	2.050E-01	2.050E-01
1.112E-01	2.095E-01	2.095E-01
1.132E-01	2.140E-01	2.140E-01
1.152E-01	2.185E-01	2.185E-01
1.171E-01	2.230E-01	2.230E-01
1.191E-01	2.275E-01	2.275E-01
1.211E-01	2.320E-01	2.320E-01
1.231E-01	2.366E-01	2.366E-01
1.251E-01	2.411E-01	2.411E-01
1.271E-01	2.457E-01	2.457E-01
1.290E-01	2.502E-01	2.502E-01
1.310E-01	2.548E-01	2.548E-01
1.330E-01	2.593E-01	2.593E-01
1.350E-01	2.638E-01	2.638E-01
1.370E-01	2.684E-01	2.684E-01
1.390E-01	2.729E-01	2.729E-01
1.409E-01	2.775E-01	2.775E-01
1.429E-01	2.820E-01	2.820E-01
1.449E-01	2.866E-01	2.866E-01
1.469E-01	2.911E-01	2.911E-01
1.489E-01	2.956E-01	2.956E-01
1.509E-01	3.001E-01	3.001E-01
1.528E-01	3.047E-01	3.047E-01
1.548E-01	3.092E-01	3.092E-01
1.568E-01	3.137E-01	3.137E-01
1.588E-01	3.181E-01	3.181E-01
1.608E-01	3.226E-01	3.226E-01
1.628E-01	3.271E-01	3.271E-01
1.647E-01	3.315E-01	3.315E-01
1.667E-01	3.360E-01	3.360E-01
1.687E-01	3.404E-01	3.404E-01
1.707E-01	3.448E-01	3.448E-01
1.727E-01	3.492E-01	3.492E-01
1.747E-01	3.536E-01	3.536E-01
1.767E-01	3.580E-01	3.580E-01
1.786E-01	3.623E-01	3.623E-01
1.806E-01	3.666E-01	3.666E-01
1.826E-01	3.709E-01	3.709E-01
1.846E-01	3.752E-01	3.752E-01
1.866E-01	3.795E-01	3.795E-01
1.886E-01	3.838E-01	3.838E-01
1.905E-01	3.880E-01	3.880E-01
1.925E-01	3.922E-01	3.922E-01
1.945E-01	3.964E-01	3.964E-01
1.965E-01	4.005E-01	4.005E-01
1.985E-01	4.047E-01	4.047E-01
2.005E-01	4.088E-01	4.088E-01
2.024E-01	4.129E-01	4.129E-01
2.044E-01	4.169E-01	4.169E-01
2.064E-01	4.210E-01	4.210E-01
2.084E-01	4.250E-01	4.250E-01
2.104E-01	4.289E-01	4.289E-01
2.124E-01	4.329E-01	4.329E-01
2.143E-01	4.368E-01	4.368E-01
2.163E-01	4.407E-01	4.407E-01
2.183E-01	4.445E-01	4.445E-01
2.203E-01	4.484E-01	4.484E-01
2.223E-01	4.521E-01	4.521E-01
2.243E-01	4.559E-01	4.559E-01
2.263E-01	4.596E-01	4.596E-01
2.282E-01	4.633E-01	4.633E-01
2.302E-01	4.670E-01	4.670E-01
2.322E-01	4.706E-01	4.706E-01
2.342E-01	4.742E-01	4.742E-01
2.362E-01	4.777E-01	4.777E-01
2.382E-01	4.812E-01	4.812E-01
2.401E-01	4.847E-01	4.847E-01
2.421E-01	4.881E-01	4.881E-01
2.441E-01	4.915E-01	4.915E-01
2.461E-01	4.949E-01	4.949E-01
2.481E-01	4.982E-01	4.982E-01
2.501E-01	5.015E-01	5.015E-01
2.520E-01	5.047E-01	5.047E-01
2.540E-01	5.079E-01	5.079E-01
2.560E-01	5.111E-01	5.111E-01
2.580E-01	5.142E-01	5.142E-01
2.600E-01	5.173E-01	5.173E-01
2.620E-01	5.203E-01	5.203E-01
2.639E-01	5.233E-01	5.233E-01
2.659E-01	5.262E-01	5.262E-01
2.679E-01	5.291E-01	5.291E-01
2.699E-01	5.320E-01	5.320E-01
2.719E-01	5.348E-01	5.348E-01
2.739E-01	5.375E-01	5.375E-01
2.759E-01	5.402E-01	5.402E-01
2.778E-01	5.429E-01	5.429E-01
2.798E-01	5.455E-01	5.455E-01
2.818E-01	5.481E-01	5.481E-01
2.838E-01	5.506E-01	5.506E-01
2.858E-01	5.531E-01	5.531E-01
2.878E-01	5.556E-01	5.556E-01
2.897E-01	5.580E-01	5.580E-01
2.917E-01	5.603E-01	5.603E-01
2.937E-01	5.626E-01	5.626E-01
2.957E-01	5.648E-01	5.648E-01
2.977E-01	5.670E-01	5.670E-01
2.997E-01	5.692E-01	5.692E-01
3.016E-01	5.712E-01	5.712E-01
3.036E-01	5.733E-01	5.733E-01
3.056E-01	5.753E-01	5.753E-01
3.076E-01	5.772E-01	5.772E-01
3.096E-01	5.791E-01	5.791E-01
3.116E-01	5.809E-01	5.809E-01
3.135E-01	5.827E-01	5.827E-01
3.155E-01	5.845E-01	5.845E-01
3.175E-01	5.861E-01	5.861E-01
3.195E-01	5.878E-01	5.878E-01
3.215E-01	5.894E-01	5.894E-01
3.235E-01	5.909E-01	5.909E-01
3.255E-01	5.924E-01	5.924E-01
3.274E-01	5.938E-01	5.938E-01
3.294E-01	5.952E-01	5.952E-01
